yt_id,path_to_wav,label,class
_3b_aeB42-A,_3b_aeB42-A_urban.wav,urban,0.0
TTO8owX760c,TTO8owX760c_rural.wav,rural,1.0
Iv3VcOh9f-o,Iv3VcOh9f-o_rural.wav,rural,1.0
fzjGh3kL8kU,fzjGh3kL8kU_rural.wav,rural,1.0
ItJtbDgpO6Q,ItJtbDgpO6Q_rural.wav,rural,1.0
W3kXug7TU_4,W3kXug7TU_4_rural.wav,rural,1.0
YnEtDTRcdmI,YnEtDTRcdmI_urban.wav,urban,0.0
JCBUapHogtY,JCBUapHogtY_rural.wav,rural,1.0
RaunU08H-z8,RaunU08H-z8_urban.wav,urban,0.0
KAZZ74ZhJFE,KAZZ74ZhJFE_rural.wav,rural,1.0
laCqbi0Oc8Y,laCqbi0Oc8Y_urban.wav,urban,0.0
N7XDDIV_P5k,N7XDDIV_P5k_urban.wav,urban,0.0
QOXkdpmvzIg,QOXkdpmvzIg_rural.wav,rural,1.0
b7U9WPHc7AU,b7U9WPHc7AU_urban.wav,urban,0.0
Pwf3dB1H53w,Pwf3dB1H53w_rural.wav,rural,1.0
9G7LCZ4C6Oc,9G7LCZ4C6Oc_urban.wav,urban,0.0
MtuPEfP0igk,MtuPEfP0igk_rural.wav,rural,1.0
CWBaquz41l8,CWBaquz41l8_rural.wav,rural,1.0
QNgEOgCJS54,QNgEOgCJS54_rural.wav,rural,1.0
lETpcyUPfto,lETpcyUPfto_urban.wav,urban,0.0
9R5JKWKJ_c0,9R5JKWKJ_c0_rural.wav,rural,1.0
G8mG3Whg4gg,G8mG3Whg4gg_rural.wav,rural,1.0
jGK2TMGS9iE,jGK2TMGS9iE_urban.wav,urban,0.0
9CqsB1OXMiM,9CqsB1OXMiM_urban.wav,urban,0.0
Y0rMU6Ncve8,Y0rMU6Ncve8_rural.wav,rural,1.0
WgQpz2i7QXk,WgQpz2i7QXk_rural.wav,rural,1.0
5Mc-KQbbhdU,5Mc-KQbbhdU_rural.wav,rural,1.0
yNlmLRkn6cw,yNlmLRkn6cw_urban.wav,urban,0.0
lMAT-rWl3Hg,lMAT-rWl3Hg_urban.wav,urban,0.0
bL3s4CAh31c,bL3s4CAh31c_urban.wav,urban,0.0
LwaMFMADkI0,LwaMFMADkI0_rural.wav,rural,1.0
Bwd1wG0olrI,Bwd1wG0olrI_rural.wav,rural,1.0
w96gPfUM-AA,w96gPfUM-AA_rural.wav,rural,1.0
l-J-kToHPnQ,l-J-kToHPnQ_rural.wav,rural,1.0
2aqcdlKHCxE,2aqcdlKHCxE_rural.wav,rural,1.0
MU2MsiIhLPE,MU2MsiIhLPE_urban.wav,urban,0.0
PtSxbuOK6zc,PtSxbuOK6zc_rural.wav,rural,1.0
OGbV8IZ99PM,OGbV8IZ99PM_rural.wav,rural,1.0
dEwnKiZ08fY,dEwnKiZ08fY_rural.wav,rural,1.0
8Rs6Pu6N3Jo,8Rs6Pu6N3Jo_rural.wav,rural,1.0
Gn6SwMq3t7o,Gn6SwMq3t7o_urban.wav,urban,0.0
MCUqpmAcgSk,MCUqpmAcgSk_urban.wav,urban,0.0
qM5SVFJyW2Y,qM5SVFJyW2Y_rural.wav,rural,1.0
Hw9Z6LEsJ6E,Hw9Z6LEsJ6E_urban.wav,urban,0.0
5rrwSsOeFso,5rrwSsOeFso_rural.wav,rural,1.0
0eGGk9LAlYo,0eGGk9LAlYo_urban.wav,urban,0.0
SAovzuqujeY,SAovzuqujeY_urban.wav,urban,0.0
famwtubAcBE,famwtubAcBE_rural.wav,rural,1.0
unxAM3w1jCI,unxAM3w1jCI_rural.wav,rural,1.0
Vkj5lGl4wS8,Vkj5lGl4wS8_rural.wav,rural,1.0
hzeiwYk5KmE,hzeiwYk5KmE_rural.wav,rural,1.0
jZ1NfkRtQIE,jZ1NfkRtQIE_rural.wav,rural,1.0
KQeRCEGE3O8,KQeRCEGE3O8_rural.wav,rural,1.0
zXljRqXNBx0,zXljRqXNBx0_rural.wav,rural,1.0
dNTIt63IhcY,dNTIt63IhcY_urban.wav,urban,0.0
LaXruFtb0dw,LaXruFtb0dw_rural.wav,rural,1.0
HBul73Gj2d0,HBul73Gj2d0_urban.wav,urban,0.0
5hf861pT-Qs,5hf861pT-Qs_rural.wav,rural,1.0
e-9_RcVFaiY,e-9_RcVFaiY_urban.wav,urban,0.0
YvoPViIB3YQ,YvoPViIB3YQ_rural.wav,rural,1.0
aMrpVDKJvTo,aMrpVDKJvTo_rural.wav,rural,1.0
xwE7g5xkfRg,xwE7g5xkfRg_rural.wav,rural,1.0
L22aEWgHDU0,L22aEWgHDU0_urban.wav,urban,0.0
ImjriG-p-cs,ImjriG-p-cs_rural.wav,rural,1.0
PzQpPfJz1AQ,PzQpPfJz1AQ_urban.wav,urban,0.0
QZcnV7RqlA0,QZcnV7RqlA0_urban.wav,urban,0.0
YcuD14Tc2cs,YcuD14Tc2cs_rural.wav,rural,1.0
ySGmuGA7zj8,ySGmuGA7zj8_urban.wav,urban,0.0
4KD5ZALPLH4,4KD5ZALPLH4_urban.wav,urban,0.0
vD-bDfzY2Uc,vD-bDfzY2Uc_urban.wav,urban,0.0
0PJnIYue1Ik,0PJnIYue1Ik_rural.wav,rural,1.0
56UUQ3i6-Fg,56UUQ3i6-Fg_urban.wav,urban,0.0
Q28pvEbqvfY,Q28pvEbqvfY_rural.wav,rural,1.0
-GX0RjcY_f8,-GX0RjcY_f8_urban.wav,urban,0.0
-Asxv7Yv2mo,-Asxv7Yv2mo_rural.wav,rural,1.0
bFq8_azEVA8,bFq8_azEVA8_rural.wav,rural,1.0
fBel9V1lvR4,fBel9V1lvR4_rural.wav,rural,1.0
FEiE47hkWp8,FEiE47hkWp8_rural.wav,rural,1.0
eFSxABzfj_0,eFSxABzfj_0_rural.wav,rural,1.0
34x6GDOLS_8,34x6GDOLS_8_urban.wav,urban,0.0
WxSqCEP2S2A,WxSqCEP2S2A_urban.wav,urban,0.0
1FT55M50LUA,1FT55M50LUA_urban.wav,urban,0.0
fN8O2AxZdUA,fN8O2AxZdUA_rural.wav,rural,1.0
MV_TtU-_09Q,MV_TtU-_09Q_rural.wav,rural,1.0
6bc95R_PnnI,6bc95R_PnnI_rural.wav,rural,1.0
oo2dmbpfMs4,oo2dmbpfMs4_urban.wav,urban,0.0
0LmLzuiUUlk,0LmLzuiUUlk_urban.wav,urban,0.0
PFuhY8Qx8X4,PFuhY8Qx8X4_rural.wav,rural,1.0
6l369_gMa0g,6l369_gMa0g_rural.wav,rural,1.0
eoLJhlxE1n8,eoLJhlxE1n8_urban.wav,urban,0.0
gU2pRILmh5g,gU2pRILmh5g_urban.wav,urban,0.0
0ZYHVeKIVtE,0ZYHVeKIVtE_rural.wav,rural,1.0
DFRYzthErPc,DFRYzthErPc_urban.wav,urban,0.0
yz3F5yPgBI8,yz3F5yPgBI8_urban.wav,urban,0.0
5CPK9KFPfQ4,5CPK9KFPfQ4_urban.wav,urban,0.0
zG6o00JjoUU,zG6o00JjoUU_urban.wav,urban,0.0
dcAlwUgpPLk,dcAlwUgpPLk_rural.wav,rural,1.0
_fUbI7GdhKw,_fUbI7GdhKw_rural.wav,rural,1.0
Ejrr76QrdXI,Ejrr76QrdXI_rural.wav,rural,1.0
50jlUzlDG_8,50jlUzlDG_8_urban.wav,urban,0.0
6EuUxqlXz6Y,6EuUxqlXz6Y_urban.wav,urban,0.0
y_ERbqGhDZI,y_ERbqGhDZI_rural.wav,rural,1.0
DXXW74z_GX0,DXXW74z_GX0_urban.wav,urban,0.0
BSaCSGuS8_8,BSaCSGuS8_8_urban.wav,urban,0.0
JYWr-hczd-U,JYWr-hczd-U_rural.wav,rural,1.0
4y9n7z0hFq8,4y9n7z0hFq8_urban.wav,urban,0.0
0pf7zSZ3X4A,0pf7zSZ3X4A_urban.wav,urban,0.0
kHCmPMs_QSw,kHCmPMs_QSw_rural.wav,rural,1.0
wmyWRNd8nN4,wmyWRNd8nN4_rural.wav,rural,1.0
rwKo7K2Wtcs,rwKo7K2Wtcs_urban.wav,urban,0.0
H838bcvcMuU,H838bcvcMuU_rural.wav,rural,1.0
8ymRuvD7kx0,8ymRuvD7kx0_urban.wav,urban,0.0
dG1ntcFh9ss,dG1ntcFh9ss_urban.wav,urban,0.0
HuffgrG8S8Q,HuffgrG8S8Q_urban.wav,urban,0.0
zP8VZTJQHug,zP8VZTJQHug_urban.wav,urban,0.0
4Ygf4TFcOf4,4Ygf4TFcOf4_rural.wav,rural,1.0
_FC56PtJPSQ,_FC56PtJPSQ_urban.wav,urban,0.0
Inm0a9ZbEGs,Inm0a9ZbEGs_urban.wav,urban,0.0
golmbpvg1gM,golmbpvg1gM_rural.wav,rural,1.0
a_Bd9yJLK-U,a_Bd9yJLK-U_urban.wav,urban,0.0
UgMOcC0DKHM,UgMOcC0DKHM_rural.wav,rural,1.0
-9Wss3M-6iA,-9Wss3M-6iA_urban.wav,urban,0.0
XLSaqc-3TUw,XLSaqc-3TUw_rural.wav,rural,1.0
GJ-4o5mwKHo,GJ-4o5mwKHo_urban.wav,urban,0.0
5m6QIER_ejA,5m6QIER_ejA_rural.wav,rural,1.0
3ayFvmoJKJs,3ayFvmoJKJs_urban.wav,urban,0.0
rCe9B9Fbhzc,rCe9B9Fbhzc_rural.wav,rural,1.0
bDWQSPDpDbo,bDWQSPDpDbo_rural.wav,rural,1.0
Xn4lBk6N-ig,Xn4lBk6N-ig_rural.wav,rural,1.0
j915Nde-cT0,j915Nde-cT0_urban.wav,urban,0.0
ubUw8JfgEeE,ubUw8JfgEeE_urban.wav,urban,0.0
Aw89ZmdNpYU,Aw89ZmdNpYU_rural.wav,rural,1.0
to4Fi7Ie9mQ,to4Fi7Ie9mQ_urban.wav,urban,0.0
Bk8gTUR77M4,Bk8gTUR77M4_rural.wav,rural,1.0
lRTQeJdpryY,lRTQeJdpryY_urban.wav,urban,0.0
_zFHtfHZykM,_zFHtfHZykM_urban.wav,urban,0.0
lJhL9EUJ1vU,lJhL9EUJ1vU_urban.wav,urban,0.0
HqYEJ7b9vYY,HqYEJ7b9vYY_urban.wav,urban,0.0
vLh_Kl53KNU,vLh_Kl53KNU_urban.wav,urban,0.0
6-UB4sh7B_Y,6-UB4sh7B_Y_urban.wav,urban,0.0
KZIi0QhFeKg,KZIi0QhFeKg_urban.wav,urban,0.0
GOaIKbfdtDk,GOaIKbfdtDk_urban.wav,urban,0.0
2dP7DCFsCLM,2dP7DCFsCLM_rural.wav,rural,1.0
Ar-5zaSuxXI,Ar-5zaSuxXI_urban.wav,urban,0.0
QMIqdl1S2bM,QMIqdl1S2bM_urban.wav,urban,0.0
c4KpX7zo5oE,c4KpX7zo5oE_rural.wav,rural,1.0
w_HrQ14TDMo,w_HrQ14TDMo_rural.wav,rural,1.0
a7LlGDLz88s,a7LlGDLz88s_urban.wav,urban,0.0
-7SmuwnX8Zo,-7SmuwnX8Zo_rural.wav,rural,1.0
1qd-Y32I_Lk,1qd-Y32I_Lk_rural.wav,rural,1.0
YHfe-pFhfT4,YHfe-pFhfT4_urban.wav,urban,0.0
OTisCwPdsN4,OTisCwPdsN4_urban.wav,urban,0.0
klkofvhUjpU,klkofvhUjpU_urban.wav,urban,0.0
-yqUI85Uj_w,-yqUI85Uj_w_urban.wav,urban,0.0
yaiHWzNSkIo,yaiHWzNSkIo_urban.wav,urban,0.0
0nGPPlaLE_4,0nGPPlaLE_4_urban.wav,urban,0.0
5KCymMAdFyM,5KCymMAdFyM_rural.wav,rural,1.0
ISMC9Jj4kNA,ISMC9Jj4kNA_rural.wav,rural,1.0
1dac7pLj_do,1dac7pLj_do_rural.wav,rural,1.0
UCCyo3Jf8Ss,UCCyo3Jf8Ss_urban.wav,urban,0.0
VZvNlLsDFxE,VZvNlLsDFxE_urban.wav,urban,0.0
PhiwzG_2W64,PhiwzG_2W64_urban.wav,urban,0.0
MMhzh8Sc6xc,MMhzh8Sc6xc_rural.wav,rural,1.0
snQzXqLsD4k,snQzXqLsD4k_rural.wav,rural,1.0
3XZkPk6Xl7Y,3XZkPk6Xl7Y_rural.wav,rural,1.0
96s8jIK8l-I,96s8jIK8l-I_rural.wav,rural,1.0
j1rCm8FSpaA,j1rCm8FSpaA_urban.wav,urban,0.0
3pyXvdIy6Nk,3pyXvdIy6Nk_rural.wav,rural,1.0
8Zj0hP-4-Qk,8Zj0hP-4-Qk_rural.wav,rural,1.0
wT0u6wy0FiE,wT0u6wy0FiE_rural.wav,rural,1.0
5TBFa3525Q4,5TBFa3525Q4_urban.wav,urban,0.0
fblpsJ64rZk,fblpsJ64rZk_rural.wav,rural,1.0
UpZazKOvYL4,UpZazKOvYL4_urban.wav,urban,0.0
FkEZ2UdsIaY,FkEZ2UdsIaY_urban.wav,urban,0.0
EgxZCzrr_8U,EgxZCzrr_8U_urban.wav,urban,0.0
pAOJC3eJcSM,pAOJC3eJcSM_rural.wav,rural,1.0
Mcd0gnLhF4w,Mcd0gnLhF4w_rural.wav,rural,1.0
PBL_rEJVyVU,PBL_rEJVyVU_rural.wav,rural,1.0
jI3wjCfkKAI,jI3wjCfkKAI_urban.wav,urban,0.0
npMY3YR8alY,npMY3YR8alY_rural.wav,rural,1.0
cyVRw2KNM38,cyVRw2KNM38_urban.wav,urban,0.0
CysL2ZkZaTI,CysL2ZkZaTI_rural.wav,rural,1.0
h6oRV9dnVEQ,h6oRV9dnVEQ_rural.wav,rural,1.0
LIgVrkXZUn4,LIgVrkXZUn4_rural.wav,rural,1.0
tTPwds6p6KA,tTPwds6p6KA_urban.wav,urban,0.0
3w-nzpxF1Ck,3w-nzpxF1Ck_rural.wav,rural,1.0
PL8ru_y2Rr4,PL8ru_y2Rr4_urban.wav,urban,0.0
p6tvZgkaAYo,p6tvZgkaAYo_urban.wav,urban,0.0
X36FXo6ZGMA,X36FXo6ZGMA_rural.wav,rural,1.0
rIS_5L5dqRU,rIS_5L5dqRU_rural.wav,rural,1.0
OXATQj-FZk8,OXATQj-FZk8_urban.wav,urban,0.0
YhclGt9zlZw,YhclGt9zlZw_rural.wav,rural,1.0
JY2paot8XZg,JY2paot8XZg_rural.wav,rural,1.0
IIqYVTwsyhY,IIqYVTwsyhY_urban.wav,urban,0.0
ivccVKAy-oA,ivccVKAy-oA_urban.wav,urban,0.0
Q1hvI45ImbI,Q1hvI45ImbI_rural.wav,rural,1.0
wrLnrK3aqdI,wrLnrK3aqdI_urban.wav,urban,0.0
HXEVEQFatY0,HXEVEQFatY0_rural.wav,rural,1.0
NUPrAMI40fE,NUPrAMI40fE_rural.wav,rural,1.0
DEpdmCj66FA,DEpdmCj66FA_urban.wav,urban,0.0
SgcoNZthuW8,SgcoNZthuW8_urban.wav,urban,0.0
Zs1NK7I5zzk,Zs1NK7I5zzk_urban.wav,urban,0.0
B_js-aWU91Q,B_js-aWU91Q_rural.wav,rural,1.0
T1G6137-BPk,T1G6137-BPk_urban.wav,urban,0.0
Vu5531Ztwys,Vu5531Ztwys_urban.wav,urban,0.0
4_1-cUbVV-c,4_1-cUbVV-c_rural.wav,rural,1.0
0x-up-6H2N4,0x-up-6H2N4_rural.wav,rural,1.0
1LHDf2G4x5M,1LHDf2G4x5M_rural.wav,rural,1.0
baSK7cQYBTA,baSK7cQYBTA_rural.wav,rural,1.0
Ms1k2PeOYLo,Ms1k2PeOYLo_rural.wav,rural,1.0
20vKsR4UjNo,20vKsR4UjNo_rural.wav,rural,1.0
8erlTkwa8s8,8erlTkwa8s8_rural.wav,rural,1.0
x6FQIWf0ESY,x6FQIWf0ESY_urban.wav,urban,0.0
wxxlJUwOuzU,wxxlJUwOuzU_urban.wav,urban,0.0
uY29JkUJ_t8,uY29JkUJ_t8_urban.wav,urban,0.0
X7jvrtv_NwE,X7jvrtv_NwE_rural.wav,rural,1.0
zJ9j-QKVVQ4,zJ9j-QKVVQ4_urban.wav,urban,0.0
d4WXlbGeCvg,d4WXlbGeCvg_urban.wav,urban,0.0
KLHiK7St-0M,KLHiK7St-0M_urban.wav,urban,0.0
a6lzKPCRcf0,a6lzKPCRcf0_rural.wav,rural,1.0
synQGEez-ZA,synQGEez-ZA_rural.wav,rural,1.0
K2vNxBa78N8,K2vNxBa78N8_urban.wav,urban,0.0
3qv2kbjNEPA,3qv2kbjNEPA_urban.wav,urban,0.0
kcNNN8a_Ae4,kcNNN8a_Ae4_urban.wav,urban,0.0
qLoKBpVkaPU,qLoKBpVkaPU_urban.wav,urban,0.0
03_oXQhPoss,03_oXQhPoss_urban.wav,urban,0.0
Q5OkLTmc7No,Q5OkLTmc7No_urban.wav,urban,0.0
Pi6aYIOCewA,Pi6aYIOCewA_urban.wav,urban,0.0
P3k6aO3xgYI,P3k6aO3xgYI_rural.wav,rural,1.0
z0MradcrHss,z0MradcrHss_rural.wav,rural,1.0
LW_E4Bcpo2k,LW_E4Bcpo2k_urban.wav,urban,0.0
xzCWKEz4E1o,xzCWKEz4E1o_urban.wav,urban,0.0
aFxhATNRpi0,aFxhATNRpi0_urban.wav,urban,0.0
SRRacynxClg,SRRacynxClg_rural.wav,rural,1.0
YzTz7bRIUlw,YzTz7bRIUlw_rural.wav,rural,1.0
C6eGSL8Po_0,C6eGSL8Po_0_urban.wav,urban,0.0
dilieZz-umQ,dilieZz-umQ_urban.wav,urban,0.0
d0nTzZn5LCM,d0nTzZn5LCM_rural.wav,rural,1.0
TxS6cgqU2iE,TxS6cgqU2iE_rural.wav,rural,1.0
20ElCDrOM54,20ElCDrOM54_urban.wav,urban,0.0
ED_jyORhRYA,ED_jyORhRYA_rural.wav,rural,1.0
R64GuaoEcvQ,R64GuaoEcvQ_rural.wav,rural,1.0
gPPXZYmT4Ww,gPPXZYmT4Ww_urban.wav,urban,0.0
wyUq8c3BUt0,wyUq8c3BUt0_rural.wav,rural,1.0
_IBY4OAJNGQ,_IBY4OAJNGQ_urban.wav,urban,0.0
UgkvlmP9oTM,UgkvlmP9oTM_urban.wav,urban,0.0
5eiFMW_kD2A,5eiFMW_kD2A_urban.wav,urban,0.0
qFvh3H3Xggc,qFvh3H3Xggc_urban.wav,urban,0.0
_95PHoSq0oQ,_95PHoSq0oQ_urban.wav,urban,0.0
0yn3LkLBUNQ,0yn3LkLBUNQ_urban.wav,urban,0.0
2fEYT_1_SRs,2fEYT_1_SRs_urban.wav,urban,0.0
nOlayrKzJ-E,nOlayrKzJ-E_urban.wav,urban,0.0
p_AwyExRRYA,p_AwyExRRYA_urban.wav,urban,0.0
37o41ok3qtI,37o41ok3qtI_urban.wav,urban,0.0
8dx6B6wAf38,8dx6B6wAf38_rural.wav,rural,1.0
pW-RrFDCBmI,pW-RrFDCBmI_urban.wav,urban,0.0
EWjquxjjvGo,EWjquxjjvGo_rural.wav,rural,1.0
vw87P-HPdFw,vw87P-HPdFw_urban.wav,urban,0.0
wWgoYeeuCyQ,wWgoYeeuCyQ_urban.wav,urban,0.0
1z1PB6yvs8w,1z1PB6yvs8w_urban.wav,urban,0.0
UX3HigN8r8Y,UX3HigN8r8Y_rural.wav,rural,1.0
3zDOjZhKQwQ,3zDOjZhKQwQ_rural.wav,rural,1.0
GqX1aUKmkZ8,GqX1aUKmkZ8_rural.wav,rural,1.0
40vvzASZSoU,40vvzASZSoU_urban.wav,urban,0.0
clQ5B6U14gM,clQ5B6U14gM_urban.wav,urban,0.0
UK4QMtd5lDA,UK4QMtd5lDA_urban.wav,urban,0.0
6z2ZP2P0-QM,6z2ZP2P0-QM_rural.wav,rural,1.0
np5EHf89b-8,np5EHf89b-8_urban.wav,urban,0.0
hDRcgITTrtk,hDRcgITTrtk_urban.wav,urban,0.0
NdBkrdvRxuw,NdBkrdvRxuw_urban.wav,urban,0.0
64kaKsXkpmg,64kaKsXkpmg_urban.wav,urban,0.0
eqS-c3emmTw,eqS-c3emmTw_rural.wav,rural,1.0
beYhslqfky8,beYhslqfky8_rural.wav,rural,1.0
sS0OYSqMc_I,sS0OYSqMc_I_rural.wav,rural,1.0
_jaRZe6u9X8,_jaRZe6u9X8_rural.wav,rural,1.0
eSfNYJ41h2Q,eSfNYJ41h2Q_rural.wav,rural,1.0
puyKXxcU-4g,puyKXxcU-4g_rural.wav,rural,1.0
NE8ieKdTH9g,NE8ieKdTH9g_urban.wav,urban,0.0
IQ67KtvNjfM,IQ67KtvNjfM_urban.wav,urban,0.0
MEi2P1kCfSQ,MEi2P1kCfSQ_rural.wav,rural,1.0
bzTvhCF36bU,bzTvhCF36bU_rural.wav,rural,1.0
5aOxKJ3e400,5aOxKJ3e400_rural.wav,rural,1.0
yHU31YqZp-E,yHU31YqZp-E_rural.wav,rural,1.0
XfCzzSh5Yf8,XfCzzSh5Yf8_rural.wav,rural,1.0
acI9dfidXgY,acI9dfidXgY_rural.wav,rural,1.0
VhMT8rI0rpU,VhMT8rI0rpU_rural.wav,rural,1.0
EdpAsHHLreY,EdpAsHHLreY_rural.wav,rural,1.0
pGApso021iQ,pGApso021iQ_urban.wav,urban,0.0
cjsB9bX5NuQ,cjsB9bX5NuQ_rural.wav,rural,1.0
mMlHKaDBjBQ,mMlHKaDBjBQ_urban.wav,urban,0.0
D-QRZfd3Dhg,D-QRZfd3Dhg_rural.wav,rural,1.0
hQJQnnNjOuo,hQJQnnNjOuo_rural.wav,rural,1.0
RQxDepmgGnc,RQxDepmgGnc_urban.wav,urban,0.0
gkJF1Zi_AoY,gkJF1Zi_AoY_urban.wav,urban,0.0
0yOZ4nzqGU8,0yOZ4nzqGU8_rural.wav,rural,1.0
YsjjHdadqNg,YsjjHdadqNg_urban.wav,urban,0.0
MJ-oDPEwBHk,MJ-oDPEwBHk_urban.wav,urban,0.0
wqDSBzjJaKw,wqDSBzjJaKw_urban.wav,urban,0.0
X8S_GS5UOYc,X8S_GS5UOYc_urban.wav,urban,0.0
8sZHUZql8B4,8sZHUZql8B4_urban.wav,urban,0.0
lKNzXTNhLMQ,lKNzXTNhLMQ_urban.wav,urban,0.0
_lezgiUK1mg,_lezgiUK1mg_urban.wav,urban,0.0
c9OjQsJcJF0,c9OjQsJcJF0_urban.wav,urban,0.0
BKiJnVvPp9I,BKiJnVvPp9I_rural.wav,rural,1.0
7ppsbC8iDgQ,7ppsbC8iDgQ_urban.wav,urban,0.0
M0YLVpoME4A,M0YLVpoME4A_rural.wav,rural,1.0
XnCFskThIaw,XnCFskThIaw_rural.wav,rural,1.0
Mt6KfHbMuJw,Mt6KfHbMuJw_rural.wav,rural,1.0
RPD0zZ5DCWc,RPD0zZ5DCWc_rural.wav,rural,1.0
qyPQCgBGgzU,qyPQCgBGgzU_urban.wav,urban,0.0
5d6E-262WOo,5d6E-262WOo_rural.wav,rural,1.0
6qVG57MLslw,6qVG57MLslw_rural.wav,rural,1.0
ZtFX12ydjmY,ZtFX12ydjmY_rural.wav,rural,1.0
Nb_HXiIjjOw,Nb_HXiIjjOw_rural.wav,rural,1.0
NJJ7584dCMQ,NJJ7584dCMQ_rural.wav,rural,1.0
PllCdmg6lPo,PllCdmg6lPo_rural.wav,rural,1.0
U1rN-bRFoBc,U1rN-bRFoBc_rural.wav,rural,1.0
6z1m0AoYesI,6z1m0AoYesI_rural.wav,rural,1.0
scOvRpEB7KY,scOvRpEB7KY_urban.wav,urban,0.0
BOevZCrxMnI,BOevZCrxMnI_urban.wav,urban,0.0
AoX5npsdF1s,AoX5npsdF1s_urban.wav,urban,0.0
LTXZEiRhv_I,LTXZEiRhv_I_rural.wav,rural,1.0
1Jrc22aFLuI,1Jrc22aFLuI_rural.wav,rural,1.0
2zrK-q8ZA-s,2zrK-q8ZA-s_rural.wav,rural,1.0
zZIalYNzYGY,zZIalYNzYGY_rural.wav,rural,1.0
oxkhw4pwCSQ,oxkhw4pwCSQ_rural.wav,rural,1.0
Kkdc5oTZVjE,Kkdc5oTZVjE_urban.wav,urban,0.0
56Fwh3uEogM,56Fwh3uEogM_urban.wav,urban,0.0
9D34i5OgtHE,9D34i5OgtHE_rural.wav,rural,1.0
DIMuSUaq5yc,DIMuSUaq5yc_urban.wav,urban,0.0
DQq7SnN6RfQ,DQq7SnN6RfQ_urban.wav,urban,0.0
oVazDtjgLbk,oVazDtjgLbk_rural.wav,rural,1.0
xxrL8MwhF2U,xxrL8MwhF2U_urban.wav,urban,0.0
fN7KqGCp4js,fN7KqGCp4js_urban.wav,urban,0.0
1BLgvI8NaGA,1BLgvI8NaGA_rural.wav,rural,1.0
9F-I2w19w7k,9F-I2w19w7k_urban.wav,urban,0.0
VkgrwQfWZDc,VkgrwQfWZDc_rural.wav,rural,1.0
2aC9vtw_j0w,2aC9vtw_j0w_urban.wav,urban,0.0
w-Drwp0OPLg,w-Drwp0OPLg_urban.wav,urban,0.0
sbJbjbpcfoI,sbJbjbpcfoI_rural.wav,rural,1.0
4OBUE6OhED0,4OBUE6OhED0_urban.wav,urban,0.0
VP-eTyP-Y5M,VP-eTyP-Y5M_rural.wav,rural,1.0
PqDzwbqPt7I,PqDzwbqPt7I_urban.wav,urban,0.0
LH4-XuAVWhc,LH4-XuAVWhc_rural.wav,rural,1.0
NnlVVHxzmko,NnlVVHxzmko_rural.wav,rural,1.0
GpBXRE1uIVM,GpBXRE1uIVM_urban.wav,urban,0.0
9qI0qcIXrZE,9qI0qcIXrZE_urban.wav,urban,0.0
t2xQ5_ai5Tw,t2xQ5_ai5Tw_urban.wav,urban,0.0
JzBujRmo1Y4,JzBujRmo1Y4_rural.wav,rural,1.0
qY60XVWN_pE,qY60XVWN_pE_rural.wav,rural,1.0
mbkm4vr22Ag,mbkm4vr22Ag_rural.wav,rural,1.0
aeoRMfvZBcI,aeoRMfvZBcI_urban.wav,urban,0.0
F_D-Qj5vRls,F_D-Qj5vRls_urban.wav,urban,0.0
izrciP-UfCM,izrciP-UfCM_urban.wav,urban,0.0
uKhcyla9cN4,uKhcyla9cN4_rural.wav,rural,1.0
unD5lGXTFmA,unD5lGXTFmA_rural.wav,rural,1.0
e8ID5ePwWgI,e8ID5ePwWgI_rural.wav,rural,1.0
L2eTv7XMkkY,L2eTv7XMkkY_rural.wav,rural,1.0
UssX_Sbu_cI,UssX_Sbu_cI_rural.wav,rural,1.0
cz8l5vCOxXM,cz8l5vCOxXM_urban.wav,urban,0.0
LqR9IczGV8I,LqR9IczGV8I_rural.wav,rural,1.0
oPJCwE8ZCA8,oPJCwE8ZCA8_rural.wav,rural,1.0
E8YXjqfo-KM,E8YXjqfo-KM_rural.wav,rural,1.0
9u4mEDMu50E,9u4mEDMu50E_rural.wav,rural,1.0
9I6mhnP3pnA,9I6mhnP3pnA_rural.wav,rural,1.0
_UsYkCntU9M,_UsYkCntU9M_urban.wav,urban,0.0
WbJxUDbTgcE,WbJxUDbTgcE_urban.wav,urban,0.0
oILooQFghG4,oILooQFghG4_urban.wav,urban,0.0
aMIC-rQjCMg,aMIC-rQjCMg_rural.wav,rural,1.0
uFdpQTYVhpc,uFdpQTYVhpc_rural.wav,rural,1.0
RsB1yPnAsWQ,RsB1yPnAsWQ_urban.wav,urban,0.0
RkErjGOihoM,RkErjGOihoM_rural.wav,rural,1.0
3w_fh1rjl9k,3w_fh1rjl9k_rural.wav,rural,1.0
dp6OcPGoD8c,dp6OcPGoD8c_rural.wav,rural,1.0
2HMzL9kCJQo,2HMzL9kCJQo_rural.wav,rural,1.0
AzAVw50auXo,AzAVw50auXo_urban.wav,urban,0.0
GQq6G3x6eTw,GQq6G3x6eTw_rural.wav,rural,1.0
ovqhukMrJVk,ovqhukMrJVk_urban.wav,urban,0.0
fXhJBvmH4aw,fXhJBvmH4aw_rural.wav,rural,1.0
OiN2NVP8RRk,OiN2NVP8RRk_rural.wav,rural,1.0
CBsei4qWBrE,CBsei4qWBrE_urban.wav,urban,0.0
maYL_Fkouh4,maYL_Fkouh4_rural.wav,rural,1.0
